Applicant_Income,Loan_Amount,Credit_Score,Debt_to_Income_Ratio,Employment_History,Previous_Defaults,Loan_Term,Interest_Rate,Loan_Purpose,Marital_Status,Number_of_Dependents,Residence_Status,Bankruptcies,Annual_Expenses,Co-Applicant_Income,Education_Level,Self_Employed,Home_Ownership,Credit_History_Length,Missed_Payments,Loan_Application_Type,Monthly_Installment,Employment_Type,State,Default
145118,13399,351,0.18,29,1,12,9.43,Medical,Married,1,Mortgaged,2,24601,58653,High School,0,Mortgage,2,9,Individual,1723,Unemployed,PA,0
95330,32370,378,0.12,8,1,36,11.03,Home Improvement,Divorced,0,Rented,0,90890,12441,Bachelor's,0,Rent,5,3,Joint,4019,Unemployed,GA,1
141347,21532,684,0.29,24,3,24,12.64,Business,Married,2,Owned,1,72195,38778,High School,0,Mortgage,29,1,Individual,292,Salaried,TX,0
118745,21821,307,0.29,23,2,36,10.56,Personal,Divorced,2,Owned,1,51352,12712,Master's,0,Rent,3,2,Individual,908,Self-Employed,CA,1
107960,48162,513,0.67,31,2,24,12.47,Home Improvement,Widowed,4,Mortgaged,2,26351,85879,High School,1,Rent,26,7,Joint,3757,Salaried,NC,0
83278,8749,324,0.6,6,4,48,4.88,Personal,Married,0,Rented,0,24337,5269,PhD,1,Mortgage,6,5,Individual,1933,Unemployed,FL,1
75077,16353,749,0.79,35,0,36,5.97,Medical,Single,0,Rented,2,28196,54844,Master's,0,Mortgage,22,1,Joint,4614,Unemployed,IL,0
132782,33477,756,0.6,24,4,24,5.37,Medical,Widowed,2,Mortgaged,0,73983,23624,High School,0,Own,27,6,Joint,916,Retired,TX,0
142046,29570,760,0.39,19,1,48,12.48,Education,Single,4,Mortgaged,0,18066,76077,PhD,0,Own,5,1,Joint,4616,Retired,IL,1
122932,25837,497,0.59,16,3,12,3.58,Education,Widowed,4,Mortgaged,2,82425,87097,High School,0,Own,18,0,Joint,2463,Self-Employed,CA,0
91906,16437,393,0.8,35,0,60,12.45,Personal,Widowed,2,Mortgaged,0,15075,31260,PhD,0,Mortgage,8,4,Individual,4207,Retired,GA,0
29528,43104,736,0.6,25,3,48,7.36,Personal,Married,2,Owned,0,13783,89823,High School,0,Rent,13,9,Joint,2526,Retired,NY,0
113812,9551,826,0.63,18,0,48,3.49,Home Improvement,Single,1,Owned,0,65019,81460,Bachelor's,0,Own,22,8,Individual,2957,Unemployed,IL,1
70100,7823,677,0.76,36,1,12,7.81,Education,Married,4,Mortgaged,0,81203,76689,PhD,0,Mortgage,2,4,Joint,994,Retired,NC,0
129869,17916,403,0.18,2,1,36,6.26,Medical,Widowed,4,Mortgaged,1,20710,53918,Bachelor's,1,Own,28,0,Individual,3074,Salaried,NY,0
28179,20167,338,0.59,27,0,24,9.9,Home Improvement,Divorced,1,Rented,0,89374,89375,Bachelor's,0,Rent,13,1,Individual,2935,Unemployed,PA,1
68781,46445,757,0.7,21,2,36,8.41,Home Improvement,Divorced,2,Owned,0,88580,69640,PhD,1,Mortgage,17,3,Joint,4840,Salaried,TX,0
75267,13391,663,0.77,18,0,48,6.21,Business,Widowed,1,Rented,0,13703,99805,Bachelor's,0,Mortgage,6,4,Individual,2347,Self-Employed,CA,0
102379,17658,434,0.25,15,1,24,13.28,Medical,Single,1,Rented,2,70949,31199,Master's,0,Rent,2,1,Joint,671,Unemployed,OH,0
43952,34685,673,0.45,5,3,60,7.59,Home Improvement,Single,3,Owned,1,15411,68359,High School,0,Mortgage,20,2,Individual,3686,Self-Employed,PA,0
73798,28380,531,0.58,36,4,60,8.38,Business,Single,4,Mortgaged,0,73246,46487,PhD,0,Mortgage,12,5,Joint,1245,Salaried,GA,0
118696,47431,338,0.27,30,3,24,13.08,Education,Divorced,2,Owned,0,33160,67,Master's,0,Mortgage,16,5,Joint,3399,Self-Employed,OH,1
130434,33919,346,0.52,33,1,48,3.61,Medical,Married,3,Rented,2,54127,25907,PhD,0,Own,4,9,Joint,4521,Salaried,IL,0
70939,7311,335,0.28,30,3,12,7.37,Education,Single,3,Owned,1,99064,12589,High School,0,Rent,16,0,Individual,3445,Salaried,PA,1
49516,44993,394,0.33,10,2,36,7.54,Business,Married,3,Mortgaged,1,24289,43280,PhD,1,Own,13,9,Joint,2495,Unemployed,NC,0
76526,49333,660,0.41,35,2,36,8.7,Medical,Single,2,Owned,1,32201,88596,High School,0,Rent,14,7,Individual,4870,Unemployed,FL,0
30449,48038,824,0.47,5,0,12,3.83,Personal,Single,1,Mortgaged,0,71096,59951,Master's,1,Mortgage,9,5,Joint,1494,Unemployed,GA,0
70290,18560,445,0.41,26,3,12,3.78,Personal,Single,2,Mortgaged,1,76403,24328,PhD,0,Rent,12,2,Individual,4059,Salaried,NY,1
146688,43553,667,0.45,6,3,60,7.71,Personal,Married,4,Rented,2,49768,71108,High School,0,Mortgage,14,1,Individual,2260,Retired,MI,0
106661,30993,364,0.31,31,1,12,2.91,Home Improvement,Married,4,Rented,2,81404,41437,Bachelor's,0,Mortgage,11,8,Individual,4360,Salaried,PA,0
92954,35492,527,0.21,7,0,24,5.69,Personal,Married,1,Mortgaged,0,81497,53765,Bachelor's,0,Rent,26,7,Joint,1604,Salaried,FL,0
42746,25981,819,0.13,32,0,60,5.01,Home Improvement,Widowed,2,Mortgaged,0,63709,27365,Master's,1,Mortgage,10,2,Joint,3571,Retired,GA,1
87990,29143,480,0.24,14,3,48,8.62,Home Improvement,Divorced,1,Rented,0,83753,13255,Master's,0,Own,7,6,Individual,2120,Retired,CA,0
78810,17067,800,0.51,26,4,60,2.64,Business,Widowed,1,Mortgaged,0,68109,12333,Master's,0,Rent,25,6,Individual,4383,Self-Employed,IL,0
138362,28916,454,0.65,29,3,60,10.95,Personal,Divorced,2,Owned,2,38025,17407,Bachelor's,0,Rent,6,0,Individual,3962,Salaried,NY,0
103297,46508,834,0.22,21,3,36,13.19,Medical,Widowed,4,Mortgaged,0,78966,14959,High School,0,Rent,17,5,Joint,4078,Unemployed,NY,0
35223,8815,734,0.18,28,3,12,11.33,Home Improvement,Divorced,2,Mortgaged,0,53403,75620,Master's,0,Mortgage,13,2,Joint,403,Retired,NY,0
92237,36836,398,0.62,29,2,24,12.73,Business,Married,4,Rented,0,22142,87496,High School,0,Own,27,9,Individual,171,Unemployed,NY,1
22597,42477,671,0.31,1,0,12,10.54,Home Improvement,Divorced,0,Rented,0,14945,94654,High School,0,Rent,15,2,Individual,2747,Self-Employed,IL,0
85677,42275,661,0.77,14,2,36,8.84,Medical,Single,0,Rented,2,85193,6814,Master's,0,Mortgage,26,4,Joint,1996,Unemployed,FL,0
22659,44343,411,0.6,26,4,12,5.24,Medical,Married,0,Owned,1,64502,39526,Master's,1,Own,28,5,Joint,3997,Salaried,CA,1
106516,9773,752,0.33,6,1,24,6.0,Personal,Widowed,3,Mortgaged,0,36771,86662,Bachelor's,0,Mortgage,24,8,Individual,1146,Salaried,OH,0
94567,17446,468,0.3,26,4,12,6.47,Home Improvement,Single,4,Mortgaged,2,43569,99835,Master's,0,Mortgage,4,4,Individual,3868,Unemployed,TX,0
35037,35733,438,0.47,20,0,36,2.98,Medical,Single,4,Rented,1,43956,86619,Bachelor's,0,Own,26,2,Individual,2230,Unemployed,PA,0
146498,15464,530,0.16,12,1,24,13.91,Education,Married,2,Mortgaged,2,67538,50553,Bachelor's,1,Mortgage,24,0,Joint,1764,Salaried,NY,1
66738,26576,538,0.18,16,4,12,13.75,Medical,Single,4,Mortgaged,1,67470,5858,High School,0,Own,3,2,Joint,890,Retired,PA,1
123965,8320,552,0.22,10,0,36,3.85,Medical,Married,2,Owned,2,47088,41734,Bachelor's,0,Rent,11,3,Individual,2514,Salaried,OH,0
91678,15750,735,0.64,9,4,36,9.46,Home Improvement,Divorced,3,Mortgaged,0,70178,80226,High School,0,Rent,22,9,Individual,2216,Retired,IL,0
32109,42466,721,0.46,32,1,60,8.35,Medical,Married,2,Owned,1,29678,93807,Bachelor's,0,Own,20,6,Joint,694,Salaried,NC,0
42010,31572,602,0.11,13,1,24,11.04,Business,Married,0,Mortgaged,2,45379,6622,Master's,0,Mortgage,26,4,Individual,1935,Unemployed,OH,0
28787,22948,371,0.57,36,4,24,10.04,Medical,Widowed,2,Rented,0,47419,38821,PhD,0,Rent,20,2,Individual,2654,Unemployed,OH,0
128400,43826,562,0.4,7,2,12,4.05,Education,Single,2,Rented,0,19813,71047,High School,0,Own,29,8,Individual,1361,Salaried,FL,0
28472,28515,521,0.46,32,4,60,10.75,Medical,Widowed,2,Mortgaged,1,57141,52975,Master's,0,Own,2,9,Joint,4480,Retired,CA,1
135111,32867,376,0.25,6,4,24,10.11,Personal,Widowed,4,Rented,2,55659,11447,High School,0,Mortgage,11,5,Joint,2532,Retired,NY,0
43383,5726,361,0.49,33,4,36,9.14,Home Improvement,Widowed,1,Owned,0,46500,40399,Bachelor's,0,Mortgage,4,4,Individual,3109,Retired,PA,0
81709,30820,770,0.79,6,2,24,7.53,Education,Widowed,1,Rented,2,91317,8801,High School,0,Rent,17,6,Individual,4644,Unemployed,MI,0
89785,11697,456,0.15,6,3,60,14.44,Business,Widowed,1,Owned,0,65308,47634,PhD,0,Rent,17,9,Joint,1325,Self-Employed,FL,0
133253,49678,424,0.3,35,1,48,13.12,Medical,Single,4,Mortgaged,0,69740,52310,Master's,0,Rent,21,0,Joint,4405,Unemployed,PA,0
54518,47025,460,0.27,6,0,36,9.81,Medical,Single,0,Mortgaged,0,45220,14083,High School,0,Mortgage,17,7,Individual,4517,Retired,NC,0
73909,17963,840,0.27,19,1,24,2.58,Business,Single,1,Rented,1,76345,65727,PhD,0,Rent,13,6,Joint,3857,Unemployed,OH,1
38351,6081,834,0.37,17,1,36,7.9,Medical,Widowed,1,Mortgaged,2,30783,72321,Master's,0,Own,13,4,Individual,2524,Salaried,CA,0
89624,25269,405,0.67,13,3,12,11.25,Personal,Single,3,Mortgaged,1,54077,44235,PhD,1,Own,19,5,Individual,1340,Unemployed,OH,1
73330,15776,430,0.74,39,1,36,3.97,Education,Widowed,3,Owned,1,26603,59414,High School,0,Rent,3,8,Individual,3340,Salaried,GA,0
142477,36816,656,0.24,13,1,24,7.58,Medical,Single,0,Owned,1,83329,44532,PhD,0,Mortgage,10,0,Individual,4720,Unemployed,CA,0
35282,19196,301,0.48,20,2,12,4.9,Business,Single,2,Mortgaged,1,51237,63057,Bachelor's,0,Rent,16,2,Individual,4717,Unemployed,MI,0
104866,47112,532,0.55,26,2,12,6.73,Business,Single,2,Rented,1,95093,81375,High School,0,Own,20,8,Joint,3745,Unemployed,OH,1
127945,20958,668,0.47,25,2,12,2.83,Education,Single,3,Rented,0,97110,12210,Master's,0,Rent,1,2,Individual,1038,Retired,PA,1
41778,28369,550,0.4,26,2,48,4.08,Personal,Married,3,Rented,0,93902,85305,Bachelor's,0,Own,28,5,Individual,440,Salaried,PA,0
44264,16689,407,0.23,23,2,48,8.18,Education,Single,0,Mortgaged,0,45544,14243,High School,0,Mortgage,23,9,Joint,4574,Unemployed,MI,1
79675,22331,575,0.44,4,0,12,13.73,Medical,Single,0,Rented,1,33279,39926,Bachelor's,0,Own,20,1,Individual,1931,Retired,CA,0
25075,42528,479,0.38,37,3,24,8.63,Personal,Married,4,Rented,0,93101,18393,PhD,0,Rent,23,8,Individual,4512,Unemployed,OH,1
95948,18436,592,0.66,27,4,12,8.16,Personal,Divorced,2,Mortgaged,0,28481,30987,Master's,0,Mortgage,5,4,Individual,4722,Self-Employed,MI,0
68454,5066,474,0.63,31,2,12,12.34,Business,Divorced,4,Owned,0,17078,84642,Bachelor's,0,Mortgage,1,7,Joint,1005,Salaried,PA,0
48365,35725,422,0.19,23,3,36,5.85,Personal,Married,1,Owned,1,36395,88859,PhD,0,Mortgage,16,1,Joint,4708,Retired,FL,1
92766,30212,526,0.16,5,4,36,3.69,Medical,Divorced,0,Mortgaged,2,91481,56549,PhD,1,Rent,11,7,Individual,3443,Salaried,IL,0
68200,38332,743,0.74,9,1,36,5.12,Medical,Single,2,Owned,2,61955,61216,Master's,1,Own,4,4,Individual,2127,Retired,MI,1
31002,30401,727,0.47,2,1,60,12.39,Medical,Widowed,2,Rented,0,57999,30180,High School,0,Rent,5,2,Joint,4223,Retired,IL,0
33947,18393,382,0.7,6,3,36,10.96,Home Improvement,Widowed,4,Mortgaged,1,53073,13641,Master's,1,Own,16,5,Joint,4590,Unemployed,MI,1
99222,8670,364,0.14,28,0,36,3.64,Personal,Single,3,Mortgaged,2,61825,53150,Master's,0,Mortgage,27,5,Individual,4920,Unemployed,CA,1
114840,30601,580,0.47,33,0,24,10.84,Personal,Single,3,Owned,0,37562,9421,PhD,0,Own,29,7,Joint,392,Self-Employed,NC,0
136219,7251,690,0.48,6,3,48,14.14,Medical,Divorced,0,Mortgaged,1,91613,36617,Master's,0,Mortgage,12,6,Joint,1372,Retired,MI,0
98610,38572,727,0.7,16,0,48,3.06,Business,Married,3,Mortgaged,2,24604,11416,Master's,0,Mortgage,12,8,Joint,3589,Salaried,NC,0
72142,32027,406,0.17,12,0,48,10.21,Personal,Widowed,1,Rented,2,97296,34216,High School,0,Mortgage,4,0,Joint,1069,Retired,MI,0
76307,36846,847,0.27,20,1,60,7.24,Home Improvement,Single,2,Mortgaged,1,18607,33772,Master's,0,Mortgage,23,7,Individual,2074,Self-Employed,OH,0
24493,26015,561,0.38,30,0,12,8.76,Personal,Married,3,Mortgaged,2,45337,56336,Master's,0,Rent,17,0,Joint,3815,Salaried,GA,0
144023,14583,458,0.71,8,0,36,9.1,Education,Married,0,Mortgaged,0,69890,75506,PhD,0,Own,9,8,Individual,1768,Self-Employed,OH,0
70085,28104,564,0.76,12,3,24,12.14,Home Improvement,Single,1,Mortgaged,0,83086,82131,High School,0,Rent,6,9,Individual,3642,Unemployed,FL,0
54228,17224,767,0.79,16,0,60,9.46,Business,Married,4,Owned,1,66796,87867,Master's,0,Mortgage,28,2,Joint,2402,Salaried,GA,0
99676,43784,501,0.77,7,2,48,9.91,Home Improvement,Widowed,4,Mortgaged,1,45381,93472,High School,0,Own,8,2,Individual,3379,Retired,NY,1
71875,35836,454,0.1,8,2,60,6.66,Home Improvement,Widowed,1,Rented,0,28070,95880,High School,0,Own,8,2,Joint,1307,Salaried,TX,0
51655,34299,312,0.13,8,3,24,4.07,Personal,Married,0,Owned,1,92758,8369,PhD,0,Own,25,0,Joint,502,Unemployed,FL,1
63472,18036,596,0.2,39,2,60,11.03,Home Improvement,Single,4,Mortgaged,2,16449,96132,Master's,0,Rent,21,6,Joint,1138,Salaried,TX,0
69437,24933,797,0.34,29,1,48,2.51,Medical,Married,2,Owned,2,61461,88028,Bachelor's,0,Own,8,3,Individual,2454,Unemployed,MI,0
69416,17392,544,0.68,6,3,12,6.61,Home Improvement,Divorced,2,Mortgaged,2,22737,41582,High School,1,Own,8,2,Individual,4399,Unemployed,FL,0
79711,12938,599,0.72,16,0,48,5.23,Personal,Single,0,Mortgaged,2,96892,65566,PhD,0,Own,29,4,Individual,1092,Self-Employed,NC,1
26816,9141,661,0.23,38,2,48,7.36,Medical,Single,0,Owned,1,90692,73731,High School,0,Own,15,0,Joint,3533,Unemployed,CA,1
97175,28350,653,0.53,37,1,48,6.39,Business,Single,2,Owned,2,63316,13178,Bachelor's,0,Mortgage,14,4,Joint,4262,Retired,PA,0
84307,14546,820,0.74,4,3,60,11.3,Education,Widowed,0,Owned,1,68113,17,Bachelor's,0,Own,6,1,Individual,3343,Salaried,FL,0
132728,10335,685,0.42,16,3,24,5.75,Home Improvement,Single,1,Owned,0,35386,56314,Master's,0,Mortgage,10,7,Joint,905,Salaried,MI,1
66733,10077,611,0.17,39,0,48,9.51,Medical,Single,0,Rented,2,84198,91473,PhD,0,Own,27,8,Joint,4896,Retired,MI,0
148202,10611,713,0.42,0,4,60,8.2,Medical,Widowed,2,Owned,1,95543,37095,Bachelor's,0,Own,8,8,Joint,4776,Salaried,MI,0
115028,45857,577,0.36,15,2,24,12.51,Business,Widowed,3,Rented,0,24275,67361,High School,0,Rent,21,2,Joint,4298,Unemployed,MI,0
136450,40660,655,0.5,16,1,12,7.85,Business,Widowed,0,Mortgaged,2,80659,24623,Bachelor's,1,Rent,27,7,Individual,850,Unemployed,GA,0
31240,10577,824,0.41,29,3,48,13.3,Education,Single,4,Mortgaged,2,98650,6206,High School,0,Rent,10,1,Joint,723,Salaried,MI,0
118234,25002,315,0.11,30,2,36,2.5,Education,Single,1,Owned,2,80760,19545,PhD,0,Own,8,0,Joint,2975,Self-Employed,GA,1
112493,44451,344,0.8,34,1,60,10.06,Personal,Widowed,1,Mortgaged,1,69539,34815,Master's,0,Mortgage,26,0,Joint,3203,Unemployed,PA,1
145149,39275,620,0.48,7,1,12,2.62,Education,Widowed,1,Rented,1,67465,7766,Bachelor's,0,Rent,3,6,Individual,3935,Salaried,NY,0
118344,33647,625,0.43,29,3,12,11.42,Education,Divorced,4,Rented,0,41757,24864,PhD,0,Rent,4,0,Individual,1018,Salaried,FL,0
91363,39831,447,0.77,38,2,12,5.44,Medical,Widowed,4,Owned,2,44658,7248,PhD,0,Own,11,5,Joint,3710,Salaried,FL,1
52762,39768,654,0.21,20,1,60,7.25,Home Improvement,Married,1,Owned,0,86282,24745,Bachelor's,0,Rent,13,7,Joint,1592,Retired,FL,1
28259,35962,535,0.23,14,3,24,7.26,Home Improvement,Divorced,1,Owned,1,99964,52095,PhD,0,Own,3,9,Individual,920,Salaried,TX,0
70139,34583,404,0.67,33,2,36,13.08,Education,Widowed,1,Rented,2,85661,16031,Master's,0,Mortgage,21,3,Individual,2818,Salaried,CA,0
148775,6294,773,0.28,26,2,24,3.78,Personal,Widowed,0,Owned,0,80320,64111,Master's,0,Own,21,1,Joint,3995,Salaried,OH,1
34849,20096,695,0.66,1,3,48,10.84,Personal,Widowed,4,Rented,2,52370,94306,Bachelor's,0,Mortgage,5,3,Individual,685,Salaried,IL,1
101768,41833,745,0.29,9,2,36,14.77,Home Improvement,Widowed,2,Rented,1,81630,88946,Bachelor's,1,Mortgage,12,8,Joint,4604,Self-Employed,TX,1
126108,32328,519,0.12,4,4,24,2.78,Business,Married,0,Mortgaged,0,39204,53930,PhD,0,Own,12,1,Joint,2020,Retired,GA,1
109709,29398,741,0.46,26,1,48,14.57,Medical,Widowed,2,Mortgaged,2,59656,62136,PhD,1,Own,18,4,Individual,2873,Salaried,OH,0
74869,22706,327,0.24,3,1,36,2.73,Education,Single,0,Owned,2,53785,84110,PhD,0,Mortgage,25,1,Joint,1000,Retired,FL,0
146888,27340,774,0.63,12,2,60,13.01,Medical,Divorced,0,Owned,2,52842,57649,Bachelor's,1,Rent,28,0,Individual,260,Salaried,MI,0
83095,23825,604,0.55,16,3,48,14.52,Education,Widowed,2,Owned,0,37118,39283,Bachelor's,0,Own,23,8,Joint,1048,Unemployed,FL,1
137886,22482,704,0.75,20,0,24,14.91,Education,Single,1,Owned,1,88738,13894,High School,0,Own,12,4,Individual,3641,Salaried,MI,0
90910,14318,812,0.65,22,2,36,8.24,Home Improvement,Married,2,Rented,1,75355,57918,PhD,0,Own,24,5,Individual,1824,Salaried,TX,1
106710,46256,801,0.23,32,0,48,13.34,Medical,Divorced,3,Owned,0,18783,32396,Bachelor's,0,Mortgage,18,5,Individual,1030,Self-Employed,GA,0
43567,49009,647,0.66,14,2,48,4.03,Medical,Widowed,4,Mortgaged,2,50036,21607,High School,0,Rent,10,7,Joint,3407,Self-Employed,GA,1
55292,48185,539,0.55,13,0,60,7.82,Business,Divorced,3,Owned,0,62631,42129,Master's,0,Own,26,3,Joint,694,Self-Employed,CA,0
94813,20574,636,0.57,8,2,48,6.35,Business,Widowed,0,Rented,0,70974,77474,High School,0,Own,7,0,Individual,3966,Retired,CA,1
117136,19650,325,0.68,36,3,36,7.44,Medical,Married,2,Mortgaged,1,20215,98304,Master's,0,Rent,3,6,Joint,4334,Retired,NY,0
71631,33930,708,0.5,29,0,12,11.27,Business,Married,1,Mortgaged,0,37729,39639,Bachelor's,0,Mortgage,5,5,Individual,4735,Self-Employed,FL,1
29885,25171,376,0.43,28,4,36,3.59,Business,Divorced,1,Owned,2,28836,70780,PhD,0,Own,23,6,Individual,4998,Retired,NY,0
79659,39864,516,0.55,22,3,36,14.98,Education,Divorced,3,Mortgaged,1,60299,94577,Master's,0,Own,12,7,Individual,232,Salaried,NC,1
74306,16801,627,0.31,33,2,60,10.44,Home Improvement,Divorced,3,Mortgaged,1,14359,7203,PhD,0,Mortgage,14,4,Individual,2485,Self-Employed,NC,0
86314,27372,322,0.23,6,0,60,13.42,Education,Married,0,Owned,2,35234,49393,PhD,0,Own,13,5,Joint,1616,Salaried,IL,1
85087,21559,609,0.53,8,1,48,12.87,Business,Single,4,Owned,0,66093,97999,Master's,0,Mortgage,9,1,Joint,2337,Salaried,NY,0
49165,37334,566,0.26,3,3,60,12.07,Education,Divorced,0,Rented,1,43882,86993,PhD,0,Rent,10,4,Individual,1485,Self-Employed,PA,0
78929,44937,714,0.16,1,0,48,2.99,Education,Widowed,1,Mortgaged,0,24563,11202,PhD,0,Rent,1,2,Joint,4819,Self-Employed,OH,1
87028,18288,566,0.1,26,3,12,8.96,Personal,Married,2,Owned,2,82051,51689,PhD,1,Mortgage,6,4,Joint,3854,Self-Employed,TX,0
115998,27398,632,0.53,32,0,24,6.6,Education,Divorced,3,Mortgaged,1,67704,86780,PhD,0,Mortgage,6,8,Joint,3000,Salaried,NY,0
69812,15694,749,0.35,31,1,60,3.91,Education,Married,1,Owned,2,33290,21668,High School,1,Mortgage,2,2,Individual,4689,Salaried,MI,0
70500,17191,546,0.63,36,4,60,6.79,Home Improvement,Divorced,0,Rented,1,57437,59513,Master's,1,Rent,26,2,Joint,373,Unemployed,CA,0
99151,23051,335,0.36,26,1,12,10.56,Medical,Married,4,Owned,2,79320,51793,PhD,0,Rent,16,0,Individual,4716,Salaried,OH,0
78643,15737,700,0.44,27,2,60,5.38,Personal,Married,2,Owned,0,36838,12285,PhD,0,Own,25,0,Joint,1815,Self-Employed,GA,0
64900,30251,327,0.38,2,3,12,8.06,Personal,Divorced,4,Rented,2,97581,65436,Bachelor's,0,Mortgage,5,6,Individual,3182,Retired,MI,0
62946,10147,519,0.56,35,4,48,7.56,Personal,Widowed,0,Owned,2,88001,27620,Bachelor's,0,Mortgage,14,8,Joint,3623,Salaried,GA,0
27851,24643,705,0.35,7,3,60,3.16,Personal,Married,0,Rented,2,81101,18219,Master's,0,Own,16,1,Joint,2942,Self-Employed,FL,0
36288,43967,570,0.77,36,0,60,10.35,Home Improvement,Widowed,1,Mortgaged,2,33721,16195,PhD,0,Own,9,1,Joint,2504,Self-Employed,NY,0
92692,38314,810,0.76,37,2,48,10.24,Medical,Widowed,2,Mortgaged,2,35755,5195,Master's,1,Rent,11,0,Individual,2821,Self-Employed,OH,0
87580,42999,585,0.69,21,2,60,14.58,Home Improvement,Married,0,Mortgaged,0,60206,62349,Bachelor's,0,Own,16,4,Joint,537,Retired,NC,0
27368,45733,753,0.74,13,3,36,6.23,Personal,Married,1,Owned,0,64883,20301,Bachelor's,0,Own,20,9,Individual,1134,Retired,GA,0
105436,23467,616,0.41,14,2,12,7.74,Medical,Married,0,Rented,1,49278,69298,Bachelor's,0,Mortgage,12,6,Joint,1573,Unemployed,OH,0
116136,39808,596,0.48,3,3,24,7.55,Home Improvement,Widowed,1,Owned,2,36851,80585,High School,0,Own,15,0,Individual,4482,Salaried,FL,0
66403,6752,637,0.62,17,0,36,14.0,Medical,Married,4,Owned,0,55514,26071,High School,0,Mortgage,21,7,Individual,1039,Retired,GA,1
111170,6849,606,0.59,0,0,24,7.61,Home Improvement,Married,1,Owned,2,80956,49521,Bachelor's,0,Mortgage,5,0,Joint,4251,Unemployed,NC,0
29168,7642,727,0.72,11,3,36,8.03,Medical,Married,4,Rented,2,34897,22864,Bachelor's,1,Mortgage,21,0,Joint,444,Self-Employed,OH,0
106497,6600,650,0.6,16,1,36,5.65,Home Improvement,Married,3,Owned,1,62071,57175,High School,0,Own,25,3,Joint,246,Unemployed,OH,0
69879,25786,810,0.8,18,1,36,2.51,Personal,Divorced,0,Owned,2,23507,49732,Bachelor's,0,Own,17,1,Joint,2435,Unemployed,NY,0
79871,49565,824,0.34,35,0,12,3.88,Personal,Married,3,Rented,0,81071,97185,Bachelor's,0,Mortgage,8,8,Joint,4615,Unemployed,NY,0
129632,25183,791,0.68,6,4,24,11.3,Personal,Widowed,2,Rented,1,78008,58985,High School,0,Rent,23,9,Joint,4778,Salaried,OH,1
131623,6132,308,0.59,8,1,48,11.03,Home Improvement,Widowed,3,Mortgaged,1,87665,13376,High School,0,Rent,1,1,Joint,3825,Retired,CA,0
109388,43259,796,0.58,7,3,48,6.53,Medical,Single,1,Rented,1,63430,34330,High School,0,Mortgage,2,6,Individual,356,Retired,PA,0
118646,36076,739,0.33,24,0,60,8.41,Medical,Divorced,1,Mortgaged,2,46676,13223,Bachelor's,0,Rent,1,1,Joint,3351,Self-Employed,MI,1
52174,43563,407,0.65,6,2,12,6.22,Business,Divorced,2,Mortgaged,1,47380,74165,Bachelor's,0,Own,20,0,Joint,4034,Unemployed,PA,1
119751,31691,544,0.73,7,2,12,11.64,Education,Single,2,Owned,0,29446,34758,PhD,1,Mortgage,28,8,Individual,4316,Unemployed,NC,0
112491,48299,554,0.25,23,1,12,13.03,Personal,Widowed,0,Owned,0,23630,62560,Bachelor's,0,Own,26,3,Individual,3813,Self-Employed,OH,0
26581,15931,332,0.54,16,4,36,13.74,Personal,Widowed,1,Owned,1,56339,39073,Bachelor's,0,Rent,9,6,Joint,2337,Retired,NC,1
130155,12633,322,0.37,11,1,12,4.67,Personal,Married,2,Owned,1,49282,72991,High School,0,Rent,1,0,Joint,118,Salaried,CA,1
91853,42777,348,0.79,30,4,48,11.19,Business,Single,3,Owned,1,24632,53810,Master's,0,Own,3,7,Individual,3817,Self-Employed,PA,0
84046,39881,761,0.44,11,1,12,14.54,Business,Widowed,1,Owned,2,54683,50818,Bachelor's,0,Rent,16,5,Joint,1844,Self-Employed,NY,0
69678,6044,635,0.26,1,2,36,10.63,Business,Single,2,Owned,1,67252,81728,Bachelor's,0,Rent,11,1,Joint,4078,Salaried,FL,1
128392,40199,657,0.37,11,4,24,6.89,Personal,Single,0,Mortgaged,1,66673,22269,Bachelor's,0,Own,7,8,Individual,4848,Retired,CA,0
131250,29363,421,0.56,26,2,12,10.45,Medical,Divorced,4,Mortgaged,2,58182,23892,PhD,0,Own,20,0,Individual,595,Self-Employed,CA,0
46649,6582,743,0.15,6,3,24,11.11,Personal,Widowed,1,Owned,1,78251,79372,High School,0,Own,13,8,Joint,688,Unemployed,IL,0
147795,19374,658,0.52,12,3,60,7.46,Business,Widowed,1,Owned,1,66634,45575,PhD,0,Own,6,9,Joint,4523,Salaried,OH,0
108668,6308,645,0.75,35,0,36,3.8,Business,Married,1,Mortgaged,0,80836,27037,PhD,0,Rent,23,1,Joint,124,Retired,MI,0
102325,26301,492,0.7,0,2,12,10.08,Education,Widowed,1,Mortgaged,0,61879,5383,Master's,0,Own,12,5,Individual,780,Self-Employed,TX,0
34567,13793,715,0.15,34,2,60,12.53,Home Improvement,Divorced,4,Rented,0,87432,82811,Bachelor's,0,Mortgage,6,8,Joint,3336,Salaried,NY,1
100404,6620,676,0.8,29,0,60,14.97,Education,Widowed,4,Rented,2,61580,36186,PhD,1,Rent,24,2,Joint,1393,Unemployed,NY,0
109906,34883,762,0.59,30,3,24,5.29,Education,Married,0,Owned,0,13379,93542,PhD,0,Rent,2,2,Individual,4088,Unemployed,PA,1
128069,42534,445,0.21,16,3,48,11.25,Personal,Widowed,1,Owned,0,96538,32598,PhD,0,Own,1,2,Individual,2103,Retired,MI,0
